Term Code,Term Name,Term Start Date,Term End Date,Subject Code,Subject Name,Course ID,Catalog Number,Course Title,Course Start Date,Course End Date,Course Track,Course Description,Seat Reservations,Instructor EmplID,Instructor First Name,Instructor Last Name,Instructor Full Name,Crosslisting Subjects,Crosslisting Catalog Numbers,Class Number,Class Section,Class Status,Class Type,Class Capacity,Class Enrollment,Class Year Enrollments,Meeting Number,Meeting Start Time,Meeting End Time,Meeting Days,Building Name,Meeting Room
1242,F2023,2023-09-05,2024-01-28,HIS,History,016924,249,A Global History of Modern Ethiopia: Rastafari to Haile Selassie,2023-09-05,2023-12-15,UGRD,"In the 19th and 20th centuries, Ethiopia underwent rapid processes of expansion and modernization in the highlands of Northeast Africa, and at the same time became a beacon of hope for global Black movements, perhaps made most visible through Rastafarian culture and beliefs. This course introduces students to the history of the modern Ethiopian state and its role shaping moments and movements in global history. It highlights the way African histories are essential to, but often ignored (or erased) in the telling of modern world history. Students will engage with primary and secondary historical texts, literature, and film.",N,940009354,Lacy,Feigh,Lacy N. Feigh,"AFS,AAS","249,249",22756,C01,C,Class,19,19,N/A,1,01:30 PM,02:50 PM,"T,Th",McCosh Hall,66
1242,F2023,2023-09-05,2024-01-28,HIS,History,015415,333,Modern Brazilian History,2023-09-05,2023-12-15,UGRD,"This course examines the history of modern Brazil from the late colonial period to the present. Lectures, readings, and discussions challenge prevailing narratives about modernity to highlight instead the role played by indigenous and African descendants in shaping Brazilian society. Topics include the meanings of political citizenship; slavery and abolition; race relations; indigenous rights; uneven economic development and Brazil's experiences with authoritarianism and globalization.",N,940004843,Isadora,Mota,Isadora M. Mota,"LAS,AAS","373,335",21397,C01,O,Class,25,23,N/A,1,11:00 AM,12:20 PM,"M,W",Friend Center,112
1242,F2023,2023-09-05,2024-01-28,HIS,History,011578,388,Unrest and Renewal in Urban America,2023-09-05,2023-12-15,UGRD,"This course surveys the history of cities in the United States from colonial settlement to the present. Over centuries, cities have symbolized democratic ideals of ""melting pots"" and cutting-edge innovation, as well as urban crises of disorder, decline, crime, and poverty. Urban life has concentrated extremes like rich and poor; racial and ethnic divides; philanthropy and greed; skyscrapers and parks; violence and hope; downtown and suburb. The course examines how cities in U.S. history have brokered revolution, transformation and renewal, focusing on class, race, gender, immigration, capitalism, and the built environment.",Y,960636189,Alison,Isenberg,Alison E. Isenberg,"URB,AMS,AAS","388,380,388",21502,L01,O,Lecture,20,15,N/A,3,11:00 AM,11:50 AM,"T,Th",Chancellor Green,103
1242,F2023,2023-09-05,2024-01-28,HIS,History,011578,388,Unrest and Renewal in Urban America,2023-09-05,2023-12-15,UGRD,"This course surveys the history of cities in the United States from colonial settlement to the present. Over centuries, cities have symbolized democratic ideals of ""melting pots"" and cutting-edge innovation, as well as urban crises of disorder, decline, crime, and poverty. Urban life has concentrated extremes like rich and poor; racial and ethnic divides; philanthropy and greed; skyscrapers and parks; violence and hope; downtown and suburb. The course examines how cities in U.S. history have brokered revolution, transformation and renewal, focusing on class, race, gender, immigration, capitalism, and the built environment.",Y,960636189,Alison,Isenberg,Alison E. Isenberg,"URB,AMS,AAS","388,380,388",21503,P01,O,Precept,12,8,N/A,1,09:00 AM,09:50 AM,Th,Dickinson Hall,230
1242,F2023,2023-09-05,2024-01-28,HIS,History,011578,388,Unrest and Renewal in Urban America,2023-09-05,2023-12-15,UGRD,"This course surveys the history of cities in the United States from colonial settlement to the present. Over centuries, cities have symbolized democratic ideals of ""melting pots"" and cutting-edge innovation, as well as urban crises of disorder, decline, crime, and poverty. Urban life has concentrated extremes like rich and poor; racial and ethnic divides; philanthropy and greed; skyscrapers and parks; violence and hope; downtown and suburb. The course examines how cities in U.S. history have brokered revolution, transformation and renewal, focusing on class, race, gender, immigration, capitalism, and the built environment.",Y,960636189,Alison,Isenberg,Alison E. Isenberg,"URB,AMS,AAS","388,380,388",21504,P02,O,Precept,12,7,N/A,1,03:30 PM,04:20 PM,T,McCosh Hall,24
1242,F2023,2023-09-05,2024-01-28,HIS,History,011578,388,Unrest and Renewal in Urban America,2023-09-05,2023-12-15,UGRD,"This course surveys the history of cities in the United States from colonial settlement to the present. Over centuries, cities have symbolized democratic ideals of ""melting pots"" and cutting-edge innovation, as well as urban crises of disorder, decline, crime, and poverty. Urban life has concentrated extremes like rich and poor; racial and ethnic divides; philanthropy and greed; skyscrapers and parks; violence and hope; downtown and suburb. The course examines how cities in U.S. history have brokered revolution, transformation and renewal, focusing on class, race, gender, immigration, capitalism, and the built environment.",Y,960636189,Alison,Isenberg,Alison E. Isenberg,"URB,AMS,AAS","388,380,388",22511,P99,C,Precept,0,0,N/A,1,01:00 AM,01:00 AM,,,
1242,F2023,2023-09-05,2024-01-28,HIS,History,015684,443,Black Worldmaking: Freedom Movements Then and Now,2023-09-05,2023-12-15,UGRD,"This course explores the continuities and ruptures, the striking similarities and the radical differences between Black freedom struggles from the 1960s to the present. Putting #BlackLivesMatter and the Movement for Black Lives in historical context, the course considers the history and legacy of the civil rights, Black Power, and anti-apartheid movements. In thinking about freedom movements past and present, we will pay particular attention to questions of philosophy, strategy, leadership, organization, and coalition building.",N,960223707,Joshua,Guild,Joshua B. Guild,AAS,443,21609,S01,O,Seminar,11,10,N/A,1,01:30 PM,04:20 PM,Th,McCosh Hall,34
1242,F2023,2023-09-05,2024-01-28,HIS,History,008465,577,Readings in African American History,2023-09-05,2023-12-15,GRAD,"This course is designed to introduce graduate students to the literature of African-American History, from the colonial era up to more recent times.  Major themes and debates are highlighted.  The course should help students to define interests within the field to pursue further study and research and also to aid preparation for examinations.",N,960291593,Tera,Hunter,Tera W. Hunter,AAS,577,21212,S01,C,Seminar,12,14,N/A,1,01:30 PM,04:20 PM,W,Green Hall,1-N-5
1242,F2023,2023-09-05,2024-01-28,LAS,Latin American Studies,016881,229,"Race, Gender, and Sexuality in Latin America",2023-09-05,2023-12-15,UGRD,"This course will explore the intellectual history of race, gender, and sexuality in Latin America. We will first analyze the representation of these intersections in reggaetón and Latin trap. Students will then examine the impact of conquest, colonization, and slavery in the rise of racial categories and heteronormative gender norms in the history of Latin America. Furthermore, we will focus on multiple case studies, such as the legacies of the Haitian Revolution, the history of racial genocide in Puerto Rico, the Hollywood representation of Latin America, and colorist beauty standards in Brazil and Mexico.",Y,940000922,Dannelle,Gutarra Cordero,Dannelle Gutarra Cordero,"AAS,GSS","229,231",22623,L01,C,Lecture,20,20,N/A,1,11:00 AM,12:20 PM,"M,W",McCosh Hall,62
1242,F2023,2023-09-05,2024-01-28,POL,Politics,013122,344,Race and Politics in the United States,2023-09-05,2023-12-15,UGRD,"This course examines various political controversies that surround the role of race and ethnicity in American society. These controversies and issues affect public opinion, political institutions, political behavior, and salient public policy debates. Thus this course will assess and evaluate the role of race in each of these domains while also examining historical antecedents. The first half of the course will focus on historical antecedents such as the civil rights movement and the Black Power movement. The second half of the course will focus on the nature of contemporary racial attitudes, in the 2008, 2012 and 2016 presidential elections.",N,960312662,Ismail,White,Ismail K. White,"AAS,AMS","344,244",21398,L01,O,Lecture,999,62,N/A,1,09:00 AM,09:50 AM,"T,Th",Architecture Building,N101
1242,F2023,2023-09-05,2024-01-28,POL,Politics,013122,344,Race and Politics in the United States,2023-09-05,2023-12-15,UGRD,"This course examines various political controversies that surround the role of race and ethnicity in American society. These controversies and issues affect public opinion, political institutions, political behavior, and salient public policy debates. Thus this course will assess and evaluate the role of race in each of these domains while also examining historical antecedents. The first half of the course will focus on historical antecedents such as the civil rights movement and the Black Power movement. The second half of the course will focus on the nature of contemporary racial attitudes, in the 2008, 2012 and 2016 presidential elections.",N,960312662,Ismail,White,Ismail K. White,"AAS,AMS","344,244",23275,P01,O,Precept,14,7,N/A,1,11:00 AM,11:50 AM,T,Robertson Hall,006
